username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
tashavillacin;2018-09-27 15:54;0;0;"@stefaniegaviola awa. Mao na ang sunog dapit sa amo https:// twitter.com/cebudailynews/ status/1045219786572017664 …";;@stefaniegaviola;;"1045220095721496576";https://twitter.com/tashavillacin/status/1045220095721496576
seffy1177;2018-09-27 15:47;0;0;"Sunog , like where? #CebuCity #MandaueCity";;;#CebuCity #MandaueCity;"1045218251465256960";https://twitter.com/seffy1177/status/1045218251465256960
patalinghug_rey;2018-09-27 15:46;0;0;"Asa diay ang sunog ron?";;;;"1045218040718057472";https://twitter.com/patalinghug_rey/status/1045218040718057472
chinitonacute;2018-09-27 15:38;0;12;"Sunog ka init biya pic.twitter.com/sB2OjG1lsY";;;;"1045216203424194560";https://twitter.com/chinitonacute/status/1045216203424194560
Spykidx;2018-09-27 15:36;0;1;"hoooy naay sunog ..murag duol lgi ni samua. pic.twitter.com/ZAb6fmwmsR";;;;"1045215674790948864";https://twitter.com/Spykidx/status/1045215674790948864
CebuFlashReport;2018-09-27 15:34;0;0;"SUNOG SA HIPODROMO https://www. facebook.com/cebuflashrepor t/videos/501284337007764/ …";;;;"1045215189858222082";https://twitter.com/CebuFlashReport/status/1045215189858222082
CebuFlashReport;2018-09-27 15:34;0;0;"Sunog Karon Live! https://www. facebook.com/75210525490079 1/posts/1733663456744961/ …";;;;"1045214961495154688";https://twitter.com/CebuFlashReport/status/1045214961495154688
CebuFlashReport;2018-09-27 15:27;0;0;"Sunog Karon! https://www. facebook.com/75210525490079 1/posts/1733659616745345/ …";;;;"1045213344653824000";https://twitter.com/CebuFlashReport/status/1045213344653824000
zachaldave;2018-09-27 15:19;0;0;"asa na ang sunog ?";;;;"1045211370730352640";https://twitter.com/zachaldave/status/1045211370730352640
SugboBaby;2018-09-27 08:47;0;9;"I'm so SUNOG . I literally walked around Urgello then Lahug yesterday. AND I FORGOT TO APPLY SUNSCREEN. A FUCKING SUNSCEEEN.";;;;"1045112762521640960";https://twitter.com/SugboBaby/status/1045112762521640960
