username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
christan_nash;2018-05-07 12:12;0;0;"At least 10 people hurt, 90 houses razed in Cebu City fire https://www.linkedin.com/pulse/least-10-people-hurt-90-houses-razed-cebu-city-fire-brioso-jr/?published=t …";;;;"993342769270734849";https://twitter.com/christan_nash/status/993342769270734849
gmanews;2018-05-07 11:53;4;10;"Two people died when fire broke out in a residential area in Barangay Ermita in Cebu City on Monday morning. http://bit.ly/2wlQMHQ";;;;"993337890351464448";https://twitter.com/gmanews/status/993337890351464448
LOCALNEWSNgayon;2018-05-07 11:43;0;0;"Two dead in Cebu fire | Read: https://ift.tt/2roHx4Q via GMA News";;;;"993335395877343232";https://twitter.com/LOCALNEWSNgayon/status/993335395877343232
cebudailynews;2018-05-07 11:15;1;0;"LOOK: Several victims of the fire in Barangay Ermita in Cebu City start to flock in Ermita Sports Complex which will serve as their temporary shelter | @ememsanCDN pic.twitter.com/j0zbfmxTtf";;@ememsanCDN;;"993328455717568512";https://twitter.com/cebudailynews/status/993328455717568512
ShyCiiKwentot;2018-05-07 10:45;0;0;"Huge fire hits Cebu City residential area; 6 reported missing http://www.gmanetwork.com/news/news/regi ons/652452/huge-fire-hits-cebu-city-residential-area-6-reported-missing/story/?utm_source=GMANews&utm_medium=Facebook&utm_campaign=news …";;;;"993320977726672896";https://twitter.com/ShyCiiKwentot/status/993320977726672896
TheUrbanNewz;2018-05-07 10:24;0;0;"Fire hits Ermita, Cebu - http://Inquirer.net http://news.google.com/news/url?sa=t&fd=R&ct2=en_ph&usg=AFQjCNFuXcC5adRQ-80JR0hgSS3MM8orTA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779892250578&ei=j7jvWrCfGsK4hQGW-rvQDw&url=http%3A%2F%2Fcebudailynews.inquirer.net%2F173867%2Ffire-hits-ermita-cebu&utm_source=dlvr.it&utm_medium=twitter … pic.twitter.com/iXnJkGXIo5";;;;"993315483364474881";https://twitter.com/TheUrbanNewz/status/993315483364474881
InqNational;2018-05-07 10:23;1;1;"At least 10 people hurt, 90 houses razed in Cebu City fire | @adorCDN http://newsinfo.inquirer.net/988094/at-leas t-10-people-hurt-90-houses-razed-in-cebu-city-fire?utm_campaign=Echobox&utm_medium=Social&utm_source=Twitter#link_time=1525659808 …";;@adorCDN;#link_time;"993315364334395393";https://twitter.com/InqNational/status/993315364334395393
cebudailynews;2018-05-07 09:38;3;5;"At least 10 persons were injured while at least 90 houses were destroyed in a fire that hit a residential area in Sitio Kawit, Barangay Ermita, Cebu City past 5 a.m. on Monday (May 7). http://cebudailynews.inquirer.net/173878/least-9 0-houses-razed-ermita-fire#ixzz5EmB8Ar00 …";;;#ixzz5EmB8Ar00;"993304071959339008";https://twitter.com/cebudailynews/status/993304071959339008
TheUrbanNewz;2018-05-07 09:36;0;0;"Huge fire hits Cebu City residential area; 6 reported missing - GMA News http://news.google.com/news/url?sa=t&fd=R&ct2=en_ph&usg=AFQjCNFFFGRn_eO0Ui5pzDNtkZqCNippEA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779892250578&ei=ga3vWpCmN5aQhwHLrYv4Bg&url=http%3A%2F%2Fwww.gmanetwork.com%2Fnews%2Fnews%2Fregions%2F652452%2Fhuge-fire-hits-cebu-city-residential-area-6-reported-missing%2Fstory%2F&utm_source=dlvr.it&utm_medium=twitter … pic.twitter.com/5u50fc8t4c";;;;"993303470315728897";https://twitter.com/TheUrbanNewz/status/993303470315728897
TheFreemanNews;2018-05-07 09:01;2;1;"LATEST: 10 injured in 2-hour fire in Sitio Kawit, Brgy. Ermita this morning, Cebu City BFP says. | via Patricia Santillan pic.twitter.com/ebl2S5oDGe";;;;"993294663917363200";https://twitter.com/TheFreemanNews/status/993294663917363200
